Date,Time,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds
12 Dec 2023,19:30,Boston Celtics,Cleveland Cavaliers,120,113,-667,+471
12 Dec 2023,20:00,Chicago Bulls,Denver Nuggets,106,114,+209,-256
12 Dec 2023,22:00,Phoenix Suns,Golden State Warriors,119,116,-102,-115
12 Dec 2023,22:30,Los Angeles Clippers,Sacramento Kings,119,99,-164,+142
13 Dec 2023,19:00,Washington Wizards,New Orleans Pelicans,122,142,+215,-263
13 Dec 2023,19:00,Detroit Pistons,Philadelphia 76ers,111,129,+501,-714
13 Dec 2023,19:30,Toronto Raptors,Atlanta Hawks,135,128,-135,+116
13 Dec 2023,19:30,Miami Heat,Charlotte Hornets,115,104,-323,+258
13 Dec 2023,20:00,San Antonio Spurs,Los Angeles Lakers,119,122,+140,-161
13 Dec 2023,20:00,Milwaukee Bucks,Indiana Pacers,140,126,-250,+209
13 Dec 2023,20:00,Houston Rockets,Memphis Grizzlies,117,104,-417,+334
13 Dec 2023,21:00,Utah Jazz,New York Knicks,117,113,+188,-227
13 Dec 2023,21:00,Phoenix Suns,Brooklyn Nets,112,116,-189,+163
14 Dec 2023,19:30,Miami Heat,Chicago Bulls,116,124,-161,+140
14 Dec 2023,19:30,Boston Celtics,Cleveland Cavaliers,116,107,-370,+298
14 Dec 2023,20:30,Dallas Mavericks,Minnesota Timberwolves,101,119,+106,-125
14 Dec 2023,21:00,Denver Nuggets,Brooklyn Nets,124,101,-417,+334
14 Dec 2023,22:00,Sacramento Kings,Oklahoma City Thunder,128,123,-132,+114
14 Dec 2023,22:00,Portland Trail Blazers,Utah Jazz,114,122,-196,+167
14 Dec 2023,22:30,Los Angeles Clippers,Golden State Warriors,121,113,-132,+114
15 Dec 2023,19:00,Washington Wizards,Indiana Pacers,137,123,+275,-333
15 Dec 2023,19:00,Philadelphia 76ers,Detroit Pistons,124,92,-1111,+732
15 Dec 2023,19:00,Charlotte Hornets,New Orleans Pelicans,107,112,+325,-435
15 Dec 2023,19:30,Toronto Raptors,Atlanta Hawks,104,125,-123,+106
15 Dec 2023,19:30,San Antonio Spurs,Los Angeles Lakers,129,115,+152,-182
15 Dec 2023,19:30,Boston Celtics,Orlando Magic,128,111,-222,+184
15 Dec 2023,20:00,Memphis Grizzlies,Houston Rockets,96,103,+122,-141
15 Dec 2023,22:00,Phoenix Suns,New York Knicks,122,139,-200,+169
16 Dec 2023,18:00,Milwaukee Bucks,Detroit Pistons,146,114,-1250,+810
16 Dec 2023,19:00,Charlotte Hornets,Philadelphia 76ers,82,135,+484,-667
16 Dec 2023,19:30,Cleveland Cavaliers,Atlanta Hawks,127,119,-185,+158
16 Dec 2023,20:00,Minnesota Timberwolves,Indiana Pacers,127,109,-476,+370
16 Dec 2023,20:00,Miami Heat,Chicago Bulls,118,116,-192,+165
16 Dec 2023,20:30,Golden State Warriors,Brooklyn Nets,124,120,-156,+136
16 Dec 2023,21:00,Portland Trail Blazers,Dallas Mavericks,120,131,+166,-192
16 Dec 2023,21:00,Denver Nuggets,Oklahoma City Thunder,117,118,-213,+179
16 Dec 2023,22:00,Sacramento Kings,Utah Jazz,125,104,-333,+274
16 Dec 2023,22:30,Los Angeles Clippers,New York Knicks,144,122,-256,+209
17 Dec 2023,15:00,Boston Celtics,Orlando Magic,114,97,-357,+283
17 Dec 2023,15:30,San Antonio Spurs,New Orleans Pelicans,110,146,+250,-312
17 Dec 2023,19:00,Milwaukee Bucks,Houston Rockets,128,119,-278,+229
17 Dec 2023,20:00,Phoenix Suns,Washington Wizards,112,108,-769,+554
17 Dec 2023,21:00,Portland Trail Blazers,Golden State Warriors,114,118,+189,-227
18 Dec 2023,19:00,Philadelphia 76ers,Chicago Bulls,104,108,-476,+372
18 Dec 2023,19:00,Indiana Pacers,Los Angeles Clippers,127,151,+144,-169
18 Dec 2023,19:00,Cleveland Cavaliers,Houston Rockets,135,130,-169,+144
18 Dec 2023,19:30,Toronto Raptors,Charlotte Hornets,114,99,-769,+550
18 Dec 2023,19:30,Miami Heat,Minnesota Timberwolves,108,112,+108,-127
18 Dec 2023,19:30,Atlanta Hawks,Detroit Pistons,130,124,-667,+463
18 Dec 2023,20:00,Oklahoma City Thunder,Memphis Grizzlies,116,97,-500,+384
18 Dec 2023,21:00,Utah Jazz,Brooklyn Nets,125,108,+134,-156
18 Dec 2023,21:00,Denver Nuggets,Dallas Mavericks,130,104,-323,+267
18 Dec 2023,22:00,Sacramento Kings,Washington Wizards,143,131,-1000,+666
18 Dec 2023,22:30,Los Angeles Lakers,New York Knicks,109,114,-196,+163
19 Dec 2023,19:30,New Orleans Pelicans,Memphis Grizzlies,113,115,-370,+297
19 Dec 2023,20:00,Milwaukee Bucks,San Antonio Spurs,132,119,-1429,+867
19 Dec 2023,22:00,Portland Trail Blazers,Phoenix Suns,109,104,+233,-286
19 Dec 2023,22:00,Golden State Warriors,Boston Celtics,132,126,+166,-196
20 Dec 2023,19:00,Philadelphia 76ers,Minnesota Timberwolves,127,113,-167,+142
20 Dec 2023,19:00,Orlando Magic,Miami Heat,106,115,-208,+172
20 Dec 2023,19:00,Indiana Pacers,Charlotte Hornets,144,113,-500,+373
20 Dec 2023,19:00,Cleveland Cavaliers,Utah Jazz,124,116,-154,+131
20 Dec 2023,19:30,Toronto Raptors,Denver Nuggets,104,113,+142,-167
20 Dec 2023,19:30,Brooklyn Nets,New York Knicks,102,121,-104,-114
20 Dec 2023,20:00,Houston Rockets,Atlanta Hawks,127,134,-143,+122
20 Dec 2023,20:00,Chicago Bulls,Los Angeles Lakers,124,108,+144,-169
20 Dec 2023,20:30,Dallas Mavericks,Los Angeles Clippers,111,120,+108,-127
20 Dec 2023,22:00,Sacramento Kings,Boston Celtics,119,144,-159,+137
21 Dec 2023,19:00,Detroit Pistons,Utah Jazz,111,119,-132,+112
21 Dec 2023,19:30,Cleveland Cavaliers,New Orleans Pelicans,104,123,+136,-159
21 Dec 2023,20:00,Oklahoma City Thunder,Los Angeles Clippers,134,115,-233,+192
21 Dec 2023,20:00,Milwaukee Bucks,Orlando Magic,118,114,-357,+287
21 Dec 2023,20:00,Memphis Grizzlies,Indiana Pacers,116,103,-132,+112
21 Dec 2023,20:00,Chicago Bulls,San Antonio Spurs,114,95,-238,+195
21 Dec 2023,21:00,Minnesota Timberwolves,Los Angeles Lakers,118,111,-333,+261
21 Dec 2023,22:00,Portland Trail Blazers,Washington Wizards,117,118,-172,+147
22 Dec 2023,19:00,Philadelphia 76ers,Toronto Raptors,121,111,-333,+261
22 Dec 2023,19:30,Brooklyn Nets,Denver Nuggets,117,122,+164,-192
22 Dec 2023,20:00,Miami Heat,Atlanta Hawks,122,113,-115,-101
22 Dec 2023,20:00,Houston Rockets,Dallas Mavericks,122,96,-345,+277
22 Dec 2023,22:00,Sacramento Kings,Phoenix Suns,120,105,-175,+148
22 Dec 2023,22:00,Golden State Warriors,Washington Wizards,129,118,-556,+415
23 Dec 2023,12:30,New York Knicks,Milwaukee Bucks,111,130,+116,-135
23 Dec 2023,15:30,Los Angeles Clippers,Boston Celtics,108,145,+152,-179
23 Dec 2023,19:00,New Orleans Pelicans,Houston Rockets,104,106,-286,+236
23 Dec 2023,19:00,Indiana Pacers,Orlando Magic,110,117,-135,+117
23 Dec 2023,19:00,Charlotte Hornets,Denver Nuggets,95,102,+404,-556
23 Dec 2023,19:30,Toronto Raptors,Utah Jazz,119,126,-217,+183
23 Dec 2023,19:30,Brooklyn Nets,Detroit Pistons,126,115,-455,+350
23 Dec 2023,19:30,Atlanta Hawks,Memphis Grizzlies,119,125,-125,+106
23 Dec 2023,20:00,Oklahoma City Thunder,Los Angeles Lakers,120,129,-159,+138
23 Dec 2023,20:00,Chicago Bulls,Cleveland Cavaliers,95,109,-238,+200
23 Dec 2023,20:30,Golden State Warriors,Portland Trail Blazers,126,106,-345,+282
23 Dec 2023,20:30,Dallas Mavericks,San Antonio Spurs,144,119,-345,+275
23 Dec 2023,22:00,Sacramento Kings,Minnesota Timberwolves,98,110,-133,+116
25 Dec 2023,12:00,New York Knicks,Milwaukee Bucks,129,122,+139,-159
25 Dec 2023,14:30,Denver Nuggets,Golden State Warriors,120,114,-286,+234
25 Dec 2023,17:00,Los Angeles Lakers,Boston Celtics,115,126,+156,-179
25 Dec 2023,20:00,Miami Heat,Philadelphia 76ers,119,113,-135,+114
25 Dec 2023,22:30,Phoenix Suns,Dallas Mavericks,114,128,-182,+152
26 Dec 2023,19:00,Washington Wizards,Orlando Magic,119,127,+229,-278
26 Dec 2023,19:00,Detroit Pistons,Brooklyn Nets,112,118,+208,-256
26 Dec 2023,20:00,San Antonio Spurs,Utah Jazz,118,130,+125,-147
26 Dec 2023,20:00,Oklahoma City Thunder,Minnesota Timberwolves,129,106,-123,+106
26 Dec 2023,20:00,New Orleans Pelicans,Memphis Grizzlies,115,116,-185,+156
26 Dec 2023,20:00,Houston Rockets,Indiana Pacers,117,123,-143,+125
26 Dec 2023,20:00,Chicago Bulls,Atlanta Hawks,118,113,+116,-133
26 Dec 2023,22:00,Portland Trail Blazers,Sacramento Kings,130,113,+312,-400
26 Dec 2023,22:30,Los Angeles Clippers,Charlotte Hornets,113,104,-526,+411
27 Dec 2023,19:00,Washington Wizards,Toronto Raptors,102,132,+218,-263
27 Dec 2023,19:00,Orlando Magic,Philadelphia 76ers,92,112,-135,+118
27 Dec 2023,19:30,Brooklyn Nets,Milwaukee Bucks,122,144,+355,-476
27 Dec 2023,20:00,Oklahoma City Thunder,New York Knicks,129,120,-159,+139
27 Dec 2023,20:00,Houston Rockets,Phoenix Suns,113,129,+129,-149
27 Dec 2023,20:30,Dallas Mavericks,Cleveland Cavaliers,110,113,-244,+202
28 Dec 2023,19:30,Boston Celtics,Detroit Pistons,128,122,-1429,+877
28 Dec 2023,20:00,New Orleans Pelicans,Utah Jazz,112,105,-385,+303
28 Dec 2023,20:00,Minnesota Timberwolves,Dallas Mavericks,118,110,-769,+531
28 Dec 2023,20:00,Chicago Bulls,Indiana Pacers,104,120,-106,-109
28 Dec 2023,21:00,Denver Nuggets,Memphis Grizzlies,142,105,-400,+309
28 Dec 2023,22:00,Portland Trail Blazers,San Antonio Spurs,105,118,-154,+134
28 Dec 2023,22:00,Golden State Warriors,Miami Heat,102,114,-256,+211
28 Dec 2023,22:30,Los Angeles Lakers,Charlotte Hornets,133,112,-833,+591
29 Dec 2023,19:00,Washington Wizards,Brooklyn Nets,110,104,+200,-238
29 Dec 2023,19:00,Orlando Magic,New York Knicks,117,108,-103,-114
29 Dec 2023,19:30,Cleveland Cavaliers,Milwaukee Bucks,111,119,+174,-204
29 Dec 2023,19:30,Boston Celtics,Toronto Raptors,120,118,-192,+167
29 Dec 2023,19:30,Atlanta Hawks,Sacramento Kings,110,117,-101,-116
29 Dec 2023,20:00,Houston Rockets,Philadelphia 76ers,127,131,+100,-118
29 Dec 2023,21:00,Phoenix Suns,Charlotte Hornets,133,119,-1250,+759
29 Dec 2023,21:00,Denver Nuggets,Oklahoma City Thunder,93,119,-130,+112
29 Dec 2023,22:00,Portland Trail Blazers,San Antonio Spurs,134,128,-196,+163
29 Dec 2023,22:30,Los Angeles Clippers,Memphis Grizzlies,117,106,-169,+144
30 Dec 2023,17:00,Utah Jazz,Miami Heat,117,109,+133,-154
30 Dec 2023,18:00,Detroit Pistons,Toronto Raptors,129,127,+145,-169
30 Dec 2023,19:00,Indiana Pacers,New York Knicks,140,126,-169,+146
30 Dec 2023,20:00,Minnesota Timberwolves,Los Angeles Lakers,108,106,-175,+152
30 Dec 2023,20:00,Chicago Bulls,Philadelphia 76ers,105,92,-114,-103
30 Dec 2023,20:30,Golden State Warriors,Dallas Mavericks,122,132,-172,+150
31 Dec 2023,15:00,Washington Wizards,Atlanta Hawks,126,130,+212,-250
31 Dec 2023,19:00,San Antonio Spurs,Boston Celtics,101,134,+724,-1111
31 Dec 2023,19:00,Oklahoma City Thunder,Brooklyn Nets,124,108,-303,+247
31 Dec 2023,19:00,New Orleans Pelicans,Los Angeles Lakers,129,109,-227,+187
31 Dec 2023,20:00,Phoenix Suns,Orlando Magic,112,107,-222,+184
31 Dec 2023,20:00,Memphis Grizzlies,Sacramento Kings,92,123,-111,-105
01 Jan 2024,15:00,New York Knicks,Minnesota Timberwolves,112,106,-101,-115
01 Jan 2024,19:30,Toronto Raptors,Cleveland Cavaliers,124,121,-143,+122
01 Jan 2024,20:00,Milwaukee Bucks,Indiana Pacers,113,122,-312,+257
01 Jan 2024,20:00,Houston Rockets,Detroit Pistons,136,113,-400,+322
01 Jan 2024,21:00,Utah Jazz,Dallas Mavericks,127,90,+156,-179
01 Jan 2024,21:00,Phoenix Suns,Portland Trail Blazers,109,88,-417,+329
01 Jan 2024,21:00,Denver Nuggets,Charlotte Hornets,111,93,-1667,+924
01 Jan 2024,22:30,Los Angeles Clippers,Miami Heat,121,104,-333,+275
02 Jan 2024,19:00,Philadelphia 76ers,Chicago Bulls,110,97,-455,+351
02 Jan 2024,20:00,Oklahoma City Thunder,Boston Celtics,127,123,+146,-172
02 Jan 2024,20:00,New Orleans Pelicans,Brooklyn Nets,112,85,-222,+181
02 Jan 2024,20:00,Memphis Grizzlies,San Antonio Spurs,106,98,-588,+446
02 Jan 2024,22:00,Sacramento Kings,Charlotte Hornets,104,111,-1429,+786
02 Jan 2024,22:00,Golden State Warriors,Orlando Magic,121,115,-164,+142
03 Jan 2024,19:00,Indiana Pacers,Milwaukee Bucks,142,130,+138,-161
03 Jan 2024,19:00,Cleveland Cavaliers,Washington Wizards,140,101,-400,+322
03 Jan 2024,19:30,Atlanta Hawks,Oklahoma City Thunder,141,138,-112,-104
03 Jan 2024,20:00,Minnesota Timberwolves,New Orleans Pelicans,106,117,-233,+195
03 Jan 2024,20:00,Memphis Grizzlies,Toronto Raptors,111,116,-114,-102
03 Jan 2024,20:00,Houston Rockets,Brooklyn Nets,112,101,-169,+148
03 Jan 2024,20:30,New York Knicks,Chicago Bulls,116,100,-333,+279
03 Jan 2024,20:30,Dallas Mavericks,Portland Trail Blazers,126,97,-556,+430
03 Jan 2024,21:00,Utah Jazz,Detroit Pistons,154,148,-357,+289
03 Jan 2024,21:00,Phoenix Suns,Los Angeles Clippers,122,131,+146,-169
03 Jan 2024,22:00,Sacramento Kings,Orlando Magic,138,135,-213,+179
03 Jan 2024,22:00,Los Angeles Lakers,Miami Heat,96,110,-200,+172
04 Jan 2024,19:30,San Antonio Spurs,Milwaukee Bucks,121,125,+450,-588
04 Jan 2024,22:00,Golden State Warriors,Denver Nuggets,127,130,+146,-169
05 Jan 2024,19:00,Indiana Pacers,Atlanta Hawks,150,116,-141,+121
05 Jan 2024,19:00,Boston Celtics,Utah Jazz,126,97,-1111,+700
05 Jan 2024,19:30,Philadelphia 76ers,New York Knicks,92,128,-227,+187
05 Jan 2024,19:30,Cleveland Cavaliers,Washington Wizards,114,90,-526,+404
05 Jan 2024,19:30,Brooklyn Nets,Oklahoma City Thunder,124,115,+161,-189
05 Jan 2024,20:00,New Orleans Pelicans,Los Angeles Clippers,95,111,-106,-109
05 Jan 2024,20:00,Houston Rockets,Minnesota Timberwolves,95,122,+148,-172
05 Jan 2024,20:00,Chicago Bulls,Charlotte Hornets,104,91,-370,+297
05 Jan 2024,20:30,Dallas Mavericks,Portland Trail Blazers,139,103,-303,+246
05 Jan 2024,21:00,Phoenix Suns,Miami Heat,113,97,-141,+122
05 Jan 2024,21:00,Denver Nuggets,Orlando Magic,120,122,-500,+372
05 Jan 2024,22:00,Sacramento Kings,Toronto Raptors,135,130,-182,+158
05 Jan 2024,22:00,Los Angeles Lakers,Memphis Grizzlies,113,127,-175,+149
05 Jan 2024,22:00,Golden State Warriors,Detroit Pistons,113,109,-500,+390
06 Jan 2024,19:00,Washington Wizards,New York Knicks,105,121,+325,-417
06 Jan 2024,19:00,Indiana Pacers,Boston Celtics,101,118,+219,-270
06 Jan 2024,19:30,Philadelphia 76ers,Utah Jazz,109,120,-263,+218
06 Jan 2024,20:00,Houston Rockets,Milwaukee Bucks,112,108,+227,-278
07 Jan 2024,13:00,Cleveland Cavaliers,San Antonio Spurs,117,115,-526,+401
07 Jan 2024,15:00,Brooklyn Nets,Portland Trail Blazers,127,134,-385,+300
07 Jan 2024,18:00,Sacramento Kings,New Orleans Pelicans,100,133,-185,+156
07 Jan 2024,18:00,Orlando Magic,Atlanta Hawks,117,110,+118,-137
07 Jan 2024,19:30,Dallas Mavericks,Minnesota Timberwolves,115,108,+114,-133
07 Jan 2024,20:00,Phoenix Suns,Memphis Grizzlies,115,121,-312,+257
07 Jan 2024,20:00,Denver Nuggets,Detroit Pistons,131,114,-1667,+913
07 Jan 2024,20:30,Golden State Warriors,Toronto Raptors,118,133,-132,+114
07 Jan 2024,21:30,Los Angeles Lakers,Los Angeles Clippers,106,103,+168,-192
08 Jan 2024,19:00,Washington Wizards,Oklahoma City Thunder,128,136,+457,-625
08 Jan 2024,19:00,Indiana Pacers,Boston Celtics,133,131,+136,-156
08 Jan 2024,19:00,Charlotte Hornets,Chicago Bulls,112,119,+221,-263
08 Jan 2024,19:30,Miami Heat,Houston Rockets,120,113,-175,+150
08 Jan 2024,20:00,Milwaukee Bucks,Utah Jazz,116,132,-357,+289
08 Jan 2024,22:30,Los Angeles Clippers,Phoenix Suns,138,111,-204,+177
09 Jan 2024,19:00,Orlando Magic,Minnesota Timberwolves,92,113,+177,-208
09 Jan 2024,19:00,Detroit Pistons,Sacramento Kings,110,131,+443,-588
09 Jan 2024,19:30,New York Knicks,Portland Trail Blazers,112,84,-769,+579
09 Jan 2024,20:30,Dallas Mavericks,Memphis Grizzlies,103,120,-455,+355
09 Jan 2024,22:30,Los Angeles Lakers,Toronto Raptors,132,131,-196,+165
10 Jan 2024,19:00,Indiana Pacers,Washington Wizards,112,104,-323,+268
10 Jan 2024,19:00,Detroit Pistons,San Antonio Spurs,108,130,+131,-152
10 Jan 2024,19:00,Charlotte Hornets,Sacramento Kings,98,123,+274,-333
10 Jan 2024,19:00,Boston Celtics,Minnesota Timberwolves,127,120,-588,+407
10 Jan 2024,19:30,Miami Heat,Oklahoma City Thunder,120,128,+154,-182
10 Jan 2024,19:30,Atlanta Hawks,Philadelphia 76ers,139,132,-115,-101
10 Jan 2024,20:00,Chicago Bulls,Houston Rockets,124,119,-167,+143
10 Jan 2024,20:30,Golden State Warriors,New Orleans Pelicans,105,141,+122,-141
10 Jan 2024,22:00,Utah Jazz,Denver Nuggets,124,111,+219,-263
10 Jan 2024,22:30,Los Angeles Clippers,Toronto Raptors,126,120,-625,+458
11 Jan 2024,14:00,Cleveland Cavaliers,Brooklyn Nets,111,102,-161,+140
11 Jan 2024,19:30,Milwaukee Bucks,Boston Celtics,135,102,-132,+114
11 Jan 2024,20:00,Oklahoma City Thunder,Portland Trail Blazers,139,77,-1000,+648
11 Jan 2024,20:30,Dallas Mavericks,New York Knicks,128,124,+168,-196
11 Jan 2024,22:00,Los Angeles Lakers,Phoenix Suns,109,127,+100,-116
12 Jan 2024,19:30,Philadelphia 76ers,Sacramento Kings,112,93,-108,-108
12 Jan 2024,19:30,Detroit Pistons,Houston Rockets,110,112,+300,-370
12 Jan 2024,19:30,Atlanta Hawks,Indiana Pacers,108,126,-217,+181
12 Jan 2024,20:00,San Antonio Spurs,Charlotte Hornets,135,99,-133,+117
12 Jan 2024,20:00,Minnesota Timberwolves,Portland Trail Blazers,116,93,-1429,+889
12 Jan 2024,20:00,Miami Heat,Orlando Magic,99,96,-122,+104
12 Jan 2024,20:00,Memphis Grizzlies,Los Angeles Clippers,119,128,+284,-345
12 Jan 2024,20:00,Chicago Bulls,Golden State Warriors,131,140,-141,+122
12 Jan 2024,21:30,Utah Jazz,Toronto Raptors,145,113,-120,+104
12 Jan 2024,22:00,Denver Nuggets,New Orleans Pelicans,125,113,-233,+191
13 Jan 2024,19:00,Boston Celtics,Houston Rockets,145,113,-1111,+713
13 Jan 2024,19:30,Atlanta Hawks,Washington Wizards,99,127,-312,+256
13 Jan 2024,20:00,Oklahoma City Thunder,Orlando Magic,112,100,-667,+462
13 Jan 2024,20:00,Milwaukee Bucks,Golden State Warriors,129,118,-1000,+637
13 Jan 2024,20:00,Memphis Grizzlies,New York Knicks,94,106,+419,-556
13 Jan 2024,20:30,San Antonio Spurs,Chicago Bulls,116,122,+210,-250
13 Jan 2024,20:30,Dallas Mavericks,New Orleans Pelicans,108,118,-217,+181
13 Jan 2024,21:30,Utah Jazz,Los Angeles Lakers,132,125,-143,+123
14 Jan 2024,15:30,Denver Nuggets,Indiana Pacers,117,109,-526,+400
14 Jan 2024,18:00,Miami Heat,Charlotte Hornets,104,87,-385,+304
14 Jan 2024,19:00,Minnesota Timberwolves,Los Angeles Clippers,109,105,-109,-109
14 Jan 2024,19:00,Milwaukee Bucks,Sacramento Kings,143,142,-175,+149
14 Jan 2024,21:00,Portland Trail Blazers,Phoenix Suns,116,127,+657,-1000
15 Jan 2024,13:00,Philadelphia 76ers,Houston Rockets,124,115,-333,+268
15 Jan 2024,14:30,Dallas Mavericks,New Orleans Pelicans,125,120,+162,-192
15 Jan 2024,15:00,Washington Wizards,Detroit Pistons,117,129,-233,+186
15 Jan 2024,15:00,New York Knicks,Orlando Magic,94,98,-227,+187
15 Jan 2024,15:30,Atlanta Hawks,San Antonio Spurs,109,99,-345,+277
15 Jan 2024,18:00,Memphis Grizzlies,Golden State Warriors,116,107,+244,-312
15 Jan 2024,19:00,Cleveland Cavaliers,Chicago Bulls,109,91,-175,+150
15 Jan 2024,19:30,Toronto Raptors,Boston Celtics,96,105,+217,-263
15 Jan 2024,19:30,Brooklyn Nets,Miami Heat,95,96,-103,-115
15 Jan 2024,21:00,Utah Jazz,Indiana Pacers,132,105,-263,+215
15 Jan 2024,22:30,Los Angeles Lakers,Oklahoma City Thunder,112,105,+120,-141
16 Jan 2024,19:30,Philadelphia 76ers,Denver Nuggets,126,121,-125,+106
16 Jan 2024,21:00,Phoenix Suns,Sacramento Kings,119,117,-172,+145
16 Jan 2024,22:00,Los Angeles Clippers,Oklahoma City Thunder,128,117,-238,+194
17 Jan 2024,19:00,Detroit Pistons,Minnesota Timberwolves,117,124,+524,-769
17 Jan 2024,19:30,Toronto Raptors,Miami Heat,121,97,+129,-152
17 Jan 2024,19:30,New York Knicks,Houston Rockets,109,94,-278,+227
17 Jan 2024,19:30,Cleveland Cavaliers,Milwaukee Bucks,135,95,-123,+106
17 Jan 2024,19:30,Boston Celtics,San Antonio Spurs,117,98,-1250,+733
17 Jan 2024,19:30,Atlanta Hawks,Orlando Magic,106,104,-175,+148
17 Jan 2024,20:00,New Orleans Pelicans,Charlotte Hornets,132,112,-714,+496
17 Jan 2024,20:30,Los Angeles Lakers,Dallas Mavericks,127,110,-152,+129
17 Jan 2024,22:00,Portland Trail Blazers,Brooklyn Nets,105,103,+175,-213
18 Jan 2024,19:30,Toronto Raptors,Chicago Bulls,110,116,+108,-128
18 Jan 2024,19:30,New York Knicks,Washington Wizards,113,109,-714,+492
18 Jan 2024,21:00,Utah Jazz,Oklahoma City Thunder,129,134,+127,-149
18 Jan 2024,22:00,Sacramento Kings,Indiana Pacers,121,126,-345,+278
18 Jan 2024,22:00,Minnesota Timberwolves,Memphis Grizzlies,118,103,-769,+530
19 Jan 2024,19:00,Orlando Magic,Philadelphia 76ers,109,124,+171,-204
19 Jan 2024,19:00,Charlotte Hornets,San Antonio Spurs,124,120,-189,+160
19 Jan 2024,19:30,Boston Celtics,Denver Nuggets,100,102,-278,+225
19 Jan 2024,20:00,New Orleans Pelicans,Phoenix Suns,109,123,-137,+117
19 Jan 2024,20:00,Miami Heat,Atlanta Hawks,108,109,-278,+227
19 Jan 2024,22:00,Portland Trail Blazers,Indiana Pacers,118,115,+266,-333
19 Jan 2024,22:30,Los Angeles Lakers,Brooklyn Nets,112,130,-286,+229
20 Jan 2024,15:00,Detroit Pistons,Milwaukee Bucks,135,141,+624,-1000
20 Jan 2024,19:00,Washington Wizards,San Antonio Spurs,127,131,-130,+112
20 Jan 2024,19:00,Charlotte Hornets,Philadelphia 76ers,89,97,+459,-667
20 Jan 2024,19:30,New York Knicks,Toronto Raptors,126,100,-294,+237
20 Jan 2024,19:30,Atlanta Hawks,Cleveland Cavaliers,95,116,+112,-132
20 Jan 2024,20:00,Minnesota Timberwolves,Oklahoma City Thunder,97,102,-149,+127
20 Jan 2024,20:00,Houston Rockets,Utah Jazz,127,126,-130,+108
20 Jan 2024,20:00,Chicago Bulls,Memphis Grizzlies,125,96,-312,+246
21 Jan 2024,15:30,Los Angeles Clippers,Brooklyn Nets,125,114,-500,+371
21 Jan 2024,18:00,Washington Wizards,Denver Nuggets,104,113,+528,-769
21 Jan 2024,18:00,Orlando Magic,Miami Heat,105,87,-111,-108
21 Jan 2024,19:00,Houston Rockets,Boston Celtics,107,116,+505,-714
21 Jan 2024,20:00,Phoenix Suns,Indiana Pacers,117,110,-256,+209
21 Jan 2024,22:00,Los Angeles Lakers,Portland Trail Blazers,134,110,-588,+433
22 Jan 2024,19:00,Philadelphia 76ers,San Antonio Spurs,133,123,-909,+631
22 Jan 2024,19:00,Orlando Magic,Cleveland Cavaliers,99,126,+114,-135
22 Jan 2024,19:00,Detroit Pistons,Milwaukee Bucks,113,122,+526,-769
22 Jan 2024,19:30,Toronto Raptors,Memphis Grizzlies,100,108,-270,+219
22 Jan 2024,20:00,Minnesota Timberwolves,Charlotte Hornets,125,128,-1000,+658
22 Jan 2024,20:30,Dallas Mavericks,Boston Celtics,110,119,+120,-141
22 Jan 2024,21:00,Phoenix Suns,Chicago Bulls,115,113,-204,+173
22 Jan 2024,22:00,Sacramento Kings,Atlanta Hawks,122,107,-345,+272
23 Jan 2024,19:00,Indiana Pacers,Denver Nuggets,109,114,+167,-200
23 Jan 2024,19:30,Brooklyn Nets,New York Knicks,103,108,+138,-161
23 Jan 2024,20:00,Oklahoma City Thunder,Portland Trail Blazers,111,109,-909,+596
23 Jan 2024,20:00,New Orleans Pelicans,Utah Jazz,153,124,-263,+214
23 Jan 2024,22:00,Los Angeles Clippers,Los Angeles Lakers,127,116,-400,+315
24 Jan 2024,19:00,Washington Wizards,Minnesota Timberwolves,107,118,+399,-556
24 Jan 2024,19:00,Detroit Pistons,Charlotte Hornets,113,106,-139,+119
24 Jan 2024,19:30,Miami Heat,Memphis Grizzlies,96,105,-625,+454
24 Jan 2024,20:00,Milwaukee Bucks,Cleveland Cavaliers,126,116,-270,+220
24 Jan 2024,20:00,Houston Rockets,Portland Trail Blazers,131,137,-476,+358
24 Jan 2024,20:30,Dallas Mavericks,Phoenix Suns,109,132,+114,-133
24 Jan 2024,21:30,San Antonio Spurs,Oklahoma City Thunder,114,140,+301,-385
24 Jan 2024,22:00,Golden State Warriors,Atlanta Hawks,134,112,-244,+202
25 Jan 2024,19:00,Washington Wizards,Utah Jazz,108,123,+221,-278
25 Jan 2024,19:00,Indiana Pacers,Philadelphia 76ers,134,122,+145,-169
25 Jan 2024,19:30,New York Knicks,Denver Nuggets,122,84,+118,-137
25 Jan 2024,19:30,Miami Heat,Boston Celtics,110,143,+269,-345
25 Jan 2024,19:30,Brooklyn Nets,Minnesota Timberwolves,94,96,+142,-167
25 Jan 2024,22:00,Golden State Warriors,Sacramento Kings,133,134,+104,-122
25 Jan 2024,22:30,Los Angeles Lakers,Chicago Bulls,141,132,-233,+190
26 Jan 2024,19:00,Indiana Pacers,Phoenix Suns,133,131,+161,-192
26 Jan 2024,19:00,Charlotte Hornets,Houston Rockets,104,138,+165,-196
26 Jan 2024,19:00,Atlanta Hawks,Dallas Mavericks,143,148,-132,+112
26 Jan 2024,19:30,Toronto Raptors,Los Angeles Clippers,107,127,+264,-333
